ReadingDate,SerialNumber,PhaseA_voltage,PhaseB_voltage,PhaseC_voltage,PhaseA_current,PhaseB_current,PhaseC_current,PhaseA_activePower,PhaseB_activePower,PhaseC_activePower,PhaseABC_activePower,PhaseA_reactivePower,PhaseB_reactivePower,PhaseC_reactivePower,PhaseABC_reactivePower,LineFrequency,MeterTemperature
05/06/24 10:28:15,55000052,129.12001037597656,129.2790069580078,128.9459991455078,27.965002059936523,30.422000885009766,25.703001022338867,3296.0,3840.0,3228.0,10364.0,1468.0,831.0,688.0,2987.0,60.0,25.30000114440918
05/06/24 10:28:22,55000052,129.56201171875,129.7360076904297,129.35301208496094,27.7450008392334,30.145002365112305,25.549001693725586,3266.0,3812.0,3214.0,10292.0,1490.0,843.0,692.0,3025.0,60.0,25.30000114440918
05/06/24 10:28:29,55000052,129.5570068359375,129.7360076904297,129.36801147460938,27.59200096130371,29.91600227355957,25.386001586914062,3246.0,3781.0,3192.0,10219.0,1486.0,844.0,689.0,3019.0,60.0,25.30000114440918
05/06/24 10:28:36,55000052,129.49200439453125,129.6610107421875,129.29901123046875,27.424001693725586,29.76700210571289,25.06300163269043,3222.0,3763.0,3150.0,10135.0,1485.0,831.0,683.0,2999.0,59.98999786376953,25.30000114440918
05/06/24 10:28:43,55000052,129.49700927734375,129.63101196289062,129.20899963378906,27.284000396728516,29.639001846313477,24.803001403808594,3208.0,3744.0,3115.0,10067.0,1472.0,831.0,685.0,2988.0,59.98999786376953,25.30000114440918
05/06/24 10:28:50,55000052,129.17001342773438,129.2239990234375,128.9110107421875,27.393001556396484,29.7080020904541,24.897001266479492,3226.0,3743.0,3119.0,10088.0,1445.0,820.0,682.0,2947.0,60.0,25.30000114440918
05/06/24 10:28:57,55000052,129.26901245117188,129.3380126953125,129.00100708007812,27.46200180053711,29.867000579833984,25.054000854492188,3232.0,3768.0,3143.0,10143.0,1460.0,825.0,680.0,2965.0,60.0,25.30000114440918
05/06/24 10:29:04,55000052,129.20899963378906,129.29901123046875,128.89601135253906,27.410001754760742,29.965002059936523,25.0260009765625,3221.0,3778.0,3138.0,10137.0,1460.0,827.0,675.0,2962.0,59.98999786376953,25.399999618530273
05/06/24 10:29:11,55000052,129.47300720214844,129.57200622558594,129.1850128173828,27.599000930786133,30.171001434326172,25.336000442504883,3252.0,3813.0,3184.0,10249.0,1470.0,836.0,684.0,2990.0,60.0,25.399999618530273
05/06/24 10:29:18,55000052,129.35301208496094,129.54701232910156,129.0850067138672,27.625001907348633,30.19300079345703,25.50200080871582,3253.0,3816.0,3204.0,10273.0,1472.0,832.0,673.0,2977.0,60.029998779296875,25.399999618530273
05/06/24 10:29:25,55000052,129.44300842285156,129.57701110839844,129.17001342773438,27.766000747680664,30.295001983642578,25.309001922607422,3269.0,3831.0,3185.0,10285.0,1481.0,832.0,669.0,2982.0,60.02000045776367,25.399999618530273
05/06/24 10:29:32,55000052,129.36801147460938,129.61700439453125,129.09500122070312,27.671001434326172,30.280000686645508,25.46900177001953,3251.0,3830.0,3202.0,10283.0,1487.0,822.0,665.0,2974.0,60.0099983215332,25.399999618530273
05/06/24 10:29:39,55000052,128.906005859375,129.12001037597656,128.89601135253906,27.677001953125,30.3700008392334,25.34600067138672,3250.0,3827.0,3181.0,10258.0,1461.0,817.0,663.0,2941.0,60.0099983215332,25.399999618530273
05/06/24 10:29:46,55000052,129.3140106201172,129.5120086669922,129.15000915527344,27.680002212524414,30.248001098632812,25.268001556396484,3258.0,3824.0,3177.0,10259.0,1476.0,827.0,672.0,2975.0,60.0,25.399999618530273
05/06/24 10:29:53,55000052,129.54701232910156,129.7410125732422,129.3780059814453,14.819000244140625,17.145000457763672,12.684000968933105,1903.0,2141.0,1576.0,5620.0,187.0,-578.0,-364.0,-755.0,60.0,25.399999618530273
05/06/24 10:30:00,55000052,129.6269989013672,129.85501098632812,129.44801330566406,14.733000755310059,17.020000457763672,12.654000282287598,1894.0,2127.0,1571.0,5592.0,184.0,-578.0,-367.0,-761.0,60.0099983215332,25.30000114440918
05/06/24 10:30:07,55000052,129.43800354003906,129.63600158691406,129.13999938964844,14.691000938415527,17.095001220703125,12.757000923156738,1884.0,2131.0,1580.0,5595.0,185.0,-580.0,-365.0,-760.0,60.0,25.30000114440918
05/06/24 10:30:14,55000052,129.35301208496094,129.52700805664062,129.16000366210938,14.842000961303711,17.273000717163086,12.60400104522705,1905.0,2157.0,1562.0,5624.0,182.0,-573.0,-365.0,-756.0,59.96999740600586,25.30000114440918
05/06/24 10:30:21,55000052,129.52200317382812,129.72100830078125,129.16500854492188,14.72700023651123,17.211000442504883,12.46500015258789,1892.0,2150.0,1545.0,5587.0,172.0,-570.0,-362.0,-760.0,59.97999954223633,25.30000114440918
05/06/24 10:30:28,55000052,129.67601013183594,129.78500366210938,129.35800170898438,14.735000610351562,17.315000534057617,12.61400032043457,1895.0,2167.0,1568.0,5630.0,166.0,-571.0,-360.0,-765.0,59.98999786376953,25.30000114440918
05/06/24 10:30:36,55000052,129.61199951171875,129.7060089111328,129.3330078125,14.762001037597656,17.336000442504883,12.589000701904297,1899.0,2168.0,1564.0,5631.0,170.0,-574.0,-357.0,-761.0,59.98999786376953,25.30000114440918
05/06/24 10:30:42,55000052,129.6959991455078,129.7760009765625,129.34300231933594,14.681000709533691,17.134000778198242,12.598000526428223,1888.0,2141.0,1564.0,5593.0,178.0,-580.0,-354.0,-756.0,59.97999954223633,25.30000114440918
05/06/24 10:30:50,55000052,129.71600341796875,129.79501342773438,129.3090057373047,14.703001022338867,17.07000160217285,12.710000991821289,1891.0,2131.0,1580.0,5602.0,182.0,-584.0,-360.0,-762.0,59.98999786376953,25.30000114440918
05/06/24 10:30:57,55000052,129.74600219726562,129.79501342773438,129.3780059814453,14.801000595092773,17.082000732421875,12.789000511169434,1903.0,2132.0,1586.0,5621.0,186.0,-582.0,-361.0,-757.0,59.98999786376953,25.30000114440918
05/06/24 10:31:04,55000052,129.68600463867188,129.72601318359375,129.3090057373047,14.904000282287598,17.076000213623047,12.952000617980957,1916.0,2132.0,1610.0,5658.0,182.0,-576.0,-364.0,-758.0,59.98999786376953,25.399999618530273
05/06/24 10:31:11,55000052,129.66600036621094,129.63101196289062,129.3140106201172,14.86600112915039,17.091001510620117,12.719000816345215,1912.0,2134.0,1581.0,5627.0,185.0,-572.0,-366.0,-753.0,60.0,25.399999618530273
05/06/24 10:31:18,55000052,129.57200622558594,129.6269989013672,129.2340087890625,14.908000946044922,17.119001388549805,12.794000625610352,1915.0,2138.0,1585.0,5638.0,185.0,-571.0,-366.0,-752.0,59.98999786376953,25.399999618530273
05/06/24 10:31:25,55000052,129.56201171875,129.72100830078125,129.3090057373047,14.820000648498535,17.056001663208008,12.860000610351562,1904.0,2132.0,1593.0,5629.0,176.0,-566.0,-370.0,-760.0,59.98999786376953,25.399999618530273
05/06/24 10:31:32,55000052,129.75601196289062,129.8350067138672,129.5570068359375,14.830000877380371,17.020999908447266,12.796000480651855,1909.0,2130.0,1589.0,5628.0,176.0,-566.0,-370.0,-760.0,60.0099983215332,25.399999618530273
05/06/24 10:31:39,55000052,129.76600646972656,129.85000610351562,129.4820098876953,14.772000312805176,16.961999893188477,12.796000480651855,1899.0,2120.0,1586.0,5605.0,179.0,-570.0,-375.0,-766.0,60.0099983215332,25.399999618530273
05/06/24 10:31:46,55000052,129.68600463867188,129.7760009765625,129.4580078125,14.760000228881836,16.913000106811523,12.609000205993652,1898.0,2112.0,1567.0,5577.0,173.0,-571.0,-366.0,-764.0,60.0099983215332,25.399999618530273
05/06/24 10:31:53,55000052,129.7060089111328,129.8350067138672,129.41799926757812,14.756000518798828,16.927000045776367,12.680000305175781,1897.0,2113.0,1574.0,5584.0,180.0,-576.0,-369.0,-765.0,60.02000045776367,25.399999618530273
05/06/24 10:32:00,55000052,129.64100646972656,129.87001037597656,129.32901000976562,14.718000411987305,16.97300148010254,12.725000381469727,1892.0,2121.0,1581.0,5594.0,178.0,-578.0,-368.0,-768.0,60.02000045776367,25.399999618530273
05/06/24 10:32:07,55000052,129.64100646972656,129.85000610351562,129.3330078125,14.647000312805176,16.947999954223633,12.784000396728516,1884.0,2117.0,1586.0,5587.0,184.0,-581.0,-367.0,-764.0,60.02000045776367,25.399999618530273
05/06/24 10:32:14,55000052,129.67100524902344,129.78500366210938,129.3730010986328,14.67500114440918,17.005001068115234,12.624000549316406,1887.0,2122.0,1568.0,5577.0,177.0,-584.0,-358.0,-765.0,60.03999710083008,25.399999618530273
05/06/24 10:32:21,55000052,129.61700439453125,129.7760009765625,129.43299865722656,17.142000198364258,20.395000457763672,12.64900016784668,2150.0,2610.0,1573.0,6333.0,573.0,-588.0,-352.0,-367.0,60.03999710083008,25.399999618530273
05/06/24 10:32:28,55000052,129.4630126953125,129.6269989013672,129.3780059814453,18.83700180053711,22.676000595092773,12.796000480651855,2303.0,2873.0,1586.0,6762.0,789.0,-598.0,-366.0,-175.0,60.02000045776367,25.399999618530273
05/06/24 10:32:35,55000052,129.52200317382812,129.59201049804688,129.36300659179688,18.678001403808594,22.339000701904297,12.784000396728516,2291.0,2825.0,1584.0,6700.0,755.0,-604.0,-370.0,-219.0,60.02000045776367,25.399999618530273
05/06/24 10:32:42,55000052,129.54200744628906,129.63101196289062,129.2740020751953,18.569000244140625,22.160001754760742,12.783000946044922,2280.0,2799.0,1582.0,6661.0,742.0,-617.0,-369.0,-244.0,60.0099983215332,25.399999618530273
05/06/24 10:32:49,55000052,129.125,129.25900268554688,128.94100952148438,30.775001525878906,33.57600021362305,24.617000579833984,3373.0,4212.0,3019.0,10604.0,2015.0,825.0,719.0,3559.0,60.0,25.399999618530273
05/06/24 10:32:56,55000052,129.21400451660156,129.3090057373047,129.01100158691406,31.577001571655273,34.406002044677734,24.78700065612793,3565.0,4377.0,3110.0,11052.0,1982.0,776.0,672.0,3430.0,60.0099983215332,25.399999618530273
05/06/24 10:33:03,55000052,129.2790069580078,129.3780059814453,129.0850067138672,32.25200271606445,35.2030029296875,25.70600128173828,3666.0,4482.0,3234.0,11382.0,1983.0,791.0,682.0,3456.0,60.0099983215332,25.399999618530273
05/06/24 10:33:10,55000052,129.5070037841797,129.58700561523438,129.3040008544922,32.32600021362305,35.19000244140625,25.911001205444336,3685.0,4484.0,3263.0,11432.0,1978.0,798.0,693.0,3469.0,60.02000045776367,25.399999618530273
05/06/24 10:33:17,55000052,129.3830108642578,129.6269989013672,129.3090057373047,31.996002197265625,34.927001953125,25.654001235961914,3636.0,4449.0,3228.0,11313.0,1968.0,784.0,685.0,3437.0,60.029998779296875,25.399999618530273
05/06/24 10:33:24,55000052,129.3090057373047,129.49200439453125,129.25900268554688,31.556001663208008,34.395999908447266,25.293001174926758,3580.0,4383.0,3176.0,11139.0,1951.0,768.0,685.0,3404.0,60.03999710083008,25.399999618530273
05/06/24 10:33:31,55000052,129.32901000976562,129.53700256347656,129.20899963378906,31.455001831054688,34.395999908447266,25.619001388549805,3569.0,4384.0,3223.0,11176.0,1942.0,763.0,676.0,3381.0,60.0099983215332,25.399999618530273
05/06/24 10:33:38,55000052,129.0800018310547,129.3330078125,128.97100830078125,31.121002197265625,33.961002349853516,25.167001724243164,3523.0,4320.0,3156.0,10999.0,1924.0,755.0,675.0,3354.0,59.98999786376953,25.399999618530273
05/06/24 10:33:45,55000052,129.35301208496094,129.57701110839844,129.32901000976562,31.09200096130371,33.80500030517578,25.154001235961914,3526.0,4306.0,3162.0,10994.0,1927.0,764.0,689.0,3380.0,59.98999786376953,25.399999618530273
05/06/24 10:33:52,55000052,129.42300415039062,129.552001953125,129.26901245117188,31.363000869750977,34.01700210571289,25.13800048828125,3566.0,4335.0,3158.0,11059.0,1932.0,759.0,696.0,3387.0,60.0,25.399999618530273
05/06/24 10:34:00,55000052,129.44801330566406,129.5970001220703,129.34800720214844,31.468002319335938,34.07400131225586,25.32200050354004,3579.0,4347.0,3186.0,11112.0,1938.0,747.0,686.0,3371.0,60.0099983215332,25.30000114440918
05/06/24 10:34:07,55000052,129.5120086669922,129.54701232910156,129.1850128173828,27.601001739501953,30.038002014160156,25.21200180053711,3249.0,3800.0,3167.0,10216.0,1481.0,814.0,686.0,2981.0,60.02000045776367,25.30000114440918
05/06/24 10:34:14,55000052,129.47300720214844,129.52700805664062,129.22900390625,27.5570011138916,30.104001998901367,25.310001373291016,3240.0,3804.0,3182.0,10226.0,1482.0,821.0,683.0,2986.0,60.0099983215332,25.30000114440918
05/06/24 10:34:21,55000052,129.52200317382812,129.57701110839844,129.20401000976562,27.753002166748047,30.32000160217285,25.306001663208008,3274.0,3834.0,3179.0,10287.0,1474.0,822.0,693.0,2989.0,60.02000045776367,25.30000114440918
05/06/24 10:34:28,55000052,129.52200317382812,129.64100646972656,129.26901245117188,27.649002075195312,30.15900230407715,25.39200210571289,3261.0,3815.0,3193.0,10269.0,1472.0,827.0,689.0,2988.0,60.02000045776367,25.30000114440918
05/06/24 10:34:35,55000052,129.63101196289062,129.6610107421875,129.2790069580078,27.63500213623047,30.10000228881836,25.420001983642578,3261.0,3808.0,3195.0,10264.0,1474.0,835.0,687.0,2996.0,60.029998779296875,25.30000114440918
05/06/24 10:34:42,55000052,129.86500549316406,129.8000030517578,129.42300415039062,14.952000617980957,17.082000732421875,12.861001014709473,1921.0,2139.0,1601.0,5661.0,196.0,-550.0,-349.0,-703.0,60.02000045776367,25.30000114440918
05/06/24 10:34:49,55000052,130.18299865722656,130.17300415039062,129.7360076904297,14.88900089263916,17.150001525878906,12.855000495910645,1923.0,2151.0,1598.0,5672.0,176.0,-579.0,-369.0,-772.0,60.0,25.30000114440918
05/06/24 10:34:56,55000052,129.9739990234375,129.9340057373047,129.5019989013672,14.820000648498535,16.987001419067383,12.535000801086426,1909.0,2125.0,1554.0,5588.0,170.0,-570.0,-365.0,-765.0,59.98999786376953,25.30000114440918
05/06/24 10:35:03,55000052,129.9250030517578,129.87001037597656,129.43800354003906,14.814001083374023,17.08500099182129,12.677000999450684,1910.0,2138.0,1575.0,5623.0,170.0,-570.0,-365.0,-765.0,59.98999786376953,25.399999618530273
05/06/24 10:35:10,55000052,129.99900817871094,129.885009765625,129.6020050048828,14.815000534057617,17.0,12.4660005569458,1912.0,2127.0,1550.0,5589.0,165.0,-567.0,-363.0,-765.0,60.0,25.399999618530273
05/06/24 10:35:17,55000052,129.72100830078125,129.71099853515625,129.35301208496094,14.75200080871582,17.084001541137695,12.613000869750977,1900.0,2137.0,1566.0,5603.0,165.0,-564.0,-361.0,-760.0,60.0099983215332,25.399999618530273
05/06/24 10:35:24,55000052,129.5019989013672,129.53700256347656,129.135009765625,14.881000518798828,17.056001663208008,12.66300106048584,1912.0,2128.0,1569.0,5609.0,164.0,-567.0,-362.0,-765.0,59.98999786376953,25.399999618530273
05/06/24 10:35:31,55000052,129.5970001220703,129.58700561523438,129.22900390625,14.664000511169434,17.041000366210938,12.581000328063965,1884.0,2127.0,1562.0,5573.0,167.0,-572.0,-354.0,-759.0,59.96999740600586,25.399999618530273
05/06/24 10:35:38,55000052,129.57200622558594,129.63600158691406,129.26400756835938,14.644001007080078,17.082000732421875,12.72900104522705,1882.0,2131.0,1581.0,5594.0,175.0,-577.0,-356.0,-758.0,59.98999786376953,25.399999618530273
05/06/24 10:35:45,55000052,129.63101196289062,129.7060089111328,129.29400634765625,14.707000732421875,17.079999923706055,12.907000541687012,1891.0,2130.0,1597.0,5618.0,175.0,-582.0,-364.0,-771.0,60.0,25.399999618530273
05/06/24 10:35:52,55000052,129.5070037841797,129.59201049804688,129.16000366210938,14.767001152038574,17.102001190185547,12.892000198364258,1896.0,2132.0,1602.0,5630.0,179.0,-580.0,-358.0,-759.0,59.98999786376953,25.399999618530273
05/06/24 10:35:59,55000052,129.68099975585938,129.7010040283203,129.32400512695312,14.683000564575195,16.908000946044922,12.860000610351562,1888.0,2110.0,1595.0,5593.0,180.0,-575.0,-373.0,-768.0,59.98999786376953,25.399999618530273
05/06/24 10:36:06,55000052,129.5570068359375,129.63600158691406,129.3330078125,14.845000267028809,17.042001724243164,13.167000770568848,1908.0,2129.0,1638.0,5675.0,176.0,-568.0,-374.0,-766.0,59.98999786376953,25.30000114440918
05/06/24 10:36:13,55000052,129.71600341796875,129.8100128173828,129.43299865722656,14.78600025177002,16.98000144958496,13.004000663757324,1902.0,2123.0,1609.0,5634.0,174.0,-566.0,-376.0,-768.0,60.0,25.30000114440918
05/06/24 10:36:20,55000052,129.77999877929688,129.86000061035156,129.5170135498047,14.869000434875488,17.137001037597656,12.63800048828125,1914.0,2147.0,1570.0,5631.0,175.0,-564.0,-364.0,-753.0,60.0,25.30000114440918
05/06/24 10:36:27,55000052,129.875,129.7760009765625,129.39801025390625,14.856000900268555,17.051000595092773,12.500000953674316,1916.0,2132.0,1555.0,5603.0,163.0,-569.0,-360.0,-766.0,59.97999954223633,25.30000114440918
05/06/24 10:36:34,55000052,129.8300018310547,129.7410125732422,129.39801025390625,14.712000846862793,17.077001571655273,12.578001022338867,1895.0,2135.0,1564.0,5594.0,166.0,-572.0,-360.0,-766.0,59.98999786376953,25.30000114440918
05/06/24 10:36:41,55000052,129.71099853515625,129.61700439453125,129.28900146484375,14.609001159667969,16.963001251220703,12.545001029968262,1879.0,2115.0,1555.0,5549.0,167.0,-574.0,-355.0,-762.0,60.0,25.30000114440918
05/06/24 10:36:48,55000052,129.86500549316406,129.85501098632812,129.5019989013672,14.617000579833984,16.953001022338867,12.945000648498535,1886.0,2121.0,1612.0,5619.0,166.0,-572.0,-366.0,-772.0,59.98999786376953,25.30000114440918
05/06/24 10:36:55,55000052,129.82000732421875,129.76100158691406,129.4080047607422,14.599000930786133,16.88300132751465,12.667000770568848,1881.0,2108.0,1574.0,5563.0,173.0,-573.0,-360.0,-760.0,59.98999786376953,25.30000114440918
05/06/24 10:37:02,55000052,129.552001953125,129.44801330566406,129.239013671875,14.680000305175781,16.84200096130371,12.569000244140625,1887.0,2100.0,1560.0,5547.0,171.0,-565.0,-363.0,-757.0,59.97999954223633,25.399999618530273
05/06/24 10:37:09,55000052,129.56700134277344,129.86000061035156,129.4630126953125,14.742000579833984,16.94700050354004,12.588000297546387,1897.0,2122.0,1563.0,5582.0,166.0,-558.0,-366.0,-758.0,59.96999740600586,25.399999618530273
05/06/24 10:37:17,55000052,129.4630126953125,129.56201171875,129.32400512695312,14.693000793457031,17.01300048828125,12.677000999450684,1889.0,2127.0,1576.0,5592.0,162.0,-562.0,-360.0,-760.0,59.98999786376953,25.399999618530273
05/06/24 10:37:37,55000052,129.31900024414062,129.49200439453125,129.1800079345703,25.56300163269043,28.249000549316406,24.041000366210938,2986.0,3550.0,3011.0,9547.0,1434.0,903.0,695.0,3032.0,60.0,25.399999618530273
05/06/24 10:37:44,55000052,129.46800231933594,129.63600158691406,129.31900024414062,26.899002075195312,29.422000885009766,24.713001251220703,3162.0,3717.0,3106.0,9985.0,1455.0,840.0,682.0,2977.0,60.0,25.399999618530273
05/06/24 10:37:51,55000052,129.36300659179688,129.5120086669922,129.16500854492188,27.655000686645508,30.4010009765625,25.503000259399414,3263.0,3843.0,3209.0,10315.0,1466.0,852.0,687.0,3005.0,59.98999786376953,25.399999618530273
05/06/24 10:37:58,55000052,129.239013671875,129.52700805664062,129.125,27.812002182006836,30.533000946044922,25.905000686645508,3277.0,3855.0,3256.0,10388.0,1471.0,852.0,684.0,3007.0,59.97999954223633,25.399999618530273
05/06/24 10:38:05,55000052,129.25401306152344,129.5120086669922,128.9860076904297,27.809001922607422,30.424001693725586,25.6820011138916,3270.0,3840.0,3228.0,10338.0,1479.0,845.0,675.0,2999.0,59.96999740600586,25.30000114440918
05/06/24 10:38:12,55000052,129.3330078125,129.5170135498047,129.1850128173828,27.64200210571289,30.150001525878906,25.340002059936523,3252.0,3806.0,3184.0,10242.0,1476.0,851.0,676.0,3003.0,59.98999786376953,25.30000114440918
05/06/24 10:38:19,55000052,129.3140106201172,129.52200317382812,129.20899963378906,27.417001724243164,29.830001831054688,25.168001174926758,3227.0,3765.0,3163.0,10155.0,1459.0,840.0,678.0,2977.0,59.98999786376953,25.30000114440918
05/06/24 10:38:26,55000052,129.5070037841797,129.67100524902344,129.3830108642578,27.128002166748047,29.65900230407715,24.882001876831055,3188.0,3745.0,3129.0,10062.0,1466.0,848.0,678.0,2992.0,60.0,25.30000114440918
05/06/24 10:38:33,55000052,129.52200317382812,129.5570068359375,129.21400451660156,27.136001586914062,29.53900146484375,24.671001434326172,3190.0,3728.0,3099.0,10017.0,1465.0,839.0,680.0,2984.0,60.0099983215332,25.30000114440918
05/06/24 10:38:40,55000052,129.4130096435547,129.44300842285156,129.1300048828125,27.227001190185547,29.679000854492188,24.827001571655273,3202.0,3746.0,3118.0,10066.0,1464.0,834.0,672.0,2970.0,60.0099983215332,25.30000114440918
05/06/24 10:38:47,55000052,129.4080047607422,129.49200439453125,129.1300048828125,27.290000915527344,29.7760009765625,24.851001739501953,3212.0,3756.0,3121.0,10089.0,1461.0,846.0,674.0,2981.0,60.0,25.30000114440918
05/06/24 10:38:54,55000052,129.3730010986328,129.39801025390625,129.0550079345703,27.463001251220703,29.955001831054688,25.005001068115234,3236.0,3777.0,3140.0,10153.0,1458.0,840.0,676.0,2974.0,60.0,25.30000114440918
05/06/24 10:39:01,55000052,129.4630126953125,129.43800354003906,129.0900115966797,27.407001495361328,29.952001571655273,25.06300163269043,3227.0,3777.0,3146.0,10150.0,1462.0,843.0,687.0,2992.0,59.97999954223633,25.399999618530273
05/06/24 10:39:08,55000052,129.36300659179688,129.36801147460938,129.02101135253906,27.428001403808594,30.058000564575195,25.296001434326172,3228.0,3793.0,3174.0,10195.0,1464.0,832.0,683.0,2979.0,59.97999954223633,25.399999618530273
05/06/24 10:39:15,55000052,129.31900024414062,129.44801330566406,129.04501342773438,27.46700096130371,30.108001708984375,25.290000915527344,3230.0,3802.0,3177.0,10209.0,1474.0,827.0,682.0,2983.0,59.97999954223633,25.399999618530273
05/06/24 10:39:22,55000052,129.36300659179688,129.47300720214844,129.17001342773438,14.809000968933105,17.01500129699707,12.713000297546387,1903.0,2126.0,1576.0,5605.0,171.0,-558.0,-364.0,-751.0,59.94999694824219,25.399999618530273
05/06/24 10:39:29,55000052,129.82501220703125,129.8000030517578,129.47801208496094,14.658000946044922,17.006000518798828,12.702000617980957,1888.0,2130.0,1581.0,5599.0,165.0,-563.0,-362.0,-760.0,59.94999694824219,25.399999618530273
05/06/24 10:39:36,55000052,129.67100524902344,129.91000366210938,129.36801147460938,14.593000411987305,16.944000244140625,12.772000312805176,1878.0,2119.0,1589.0,5586.0,174.0,-570.0,-360.0,-756.0,59.96999740600586,25.399999618530273
05/06/24 10:39:43,55000052,129.72100830078125,129.78500366210938,129.4630126953125,14.611001014709473,16.799001693725586,12.723000526428223,1880.0,2101.0,1581.0,5562.0,174.0,-563.0,-369.0,-758.0,59.959999084472656,25.399999618530273
05/06/24 10:39:50,55000052,129.875,129.989013671875,129.47801208496094,14.771000862121582,17.011001586914062,12.507000923156738,1904.0,2133.0,1556.0,5593.0,167.0,-563.0,-358.0,-754.0,59.96999740600586,25.399999618530273
05/06/24 10:39:57,55000052,129.67601013183594,129.75100708007812,129.4080047607422,14.713000297546387,16.953001022338867,12.564000129699707,1893.0,2119.0,1564.0,5576.0,169.0,-568.0,-353.0,-752.0,59.97999954223633,25.399999618530273
05/06/24 10:40:04,55000052,129.72100830078125,129.81500244140625,129.34800720214844,14.690000534057617,16.84800148010254,12.510000228881836,1890.0,2105.0,1553.0,5548.0,178.0,-568.0,-363.0,-753.0,59.94999694824219,25.399999618530273
05/06/24 10:40:11,55000052,129.76100158691406,129.95401000976562,129.48699951171875,14.713000297546387,16.931001663208008,12.631000518798828,1895.0,2121.0,1571.0,5587.0,167.0,-559.0,-363.0,-755.0,59.94999694824219,25.399999618530273
05/06/24 10:40:18,55000052,129.5970001220703,129.64100646972656,129.2790069580078,14.695000648498535,17.046001434326172,12.584000587463379,1891.0,2131.0,1566.0,5588.0,166.0,-570.0,-351.0,-755.0,59.959999084472656,25.399999618530273
05/06/24 10:40:25,55000052,129.81500244140625,129.9840087890625,129.4029998779297,14.611001014709473,16.736000061035156,12.380000114440918,1882.0,2092.0,1540.0,5514.0,175.0,-570.0,-362.0,-757.0,59.959999084472656,25.399999618530273
05/06/24 10:40:32,55000052,129.9390106201172,129.9739990234375,129.552001953125,14.606000900268555,16.75,12.64900016784668,1885.0,2098.0,1569.0,5552.0,165.0,-561.0,-367.0,-763.0,59.96999740600586,25.399999618530273
05/06/24 10:40:39,55000052,130.0290069580078,130.00401306152344,129.44801330566406,14.654000282287598,16.931001663208008,12.535000801086426,1891.0,2121.0,1562.0,5574.0,163.0,-563.0,-356.0,-756.0,59.96999740600586,25.399999618530273
05/06/24 10:40:47,55000052,129.9739990234375,130.0590057373047,129.6070098876953,14.60400104522705,16.83300018310547,12.471000671386719,1885.0,2106.0,1556.0,5547.0,170.0,-573.0,-351.0,-754.0,59.96999740600586,25.399999618530273
05/06/24 10:40:54,55000052,129.9250030517578,129.96900939941406,129.56201171875,14.72700023651123,16.959001541137695,12.532000541687012,1898.0,2123.0,1563.0,5584.0,177.0,-571.0,-362.0,-756.0,59.97999954223633,25.399999618530273
05/06/24 10:41:01,55000052,129.76600646972656,129.8100128173828,129.42800903320312,14.72800064086914,16.8070011138916,12.210000991821289,1897.0,2104.0,1518.0,5519.0,174.0,-562.0,-362.0,-750.0,59.97999954223633,25.30000114440918
05/06/24 10:41:08,55000052,129.875,129.9840087890625,129.57200622558594,14.706000328063965,16.862001419067383,12.415000915527344,1896.0,2113.0,1545.0,5554.0,167.0,-559.0,-360.0,-752.0,59.97999954223633,25.30000114440918
05/06/24 10:41:15,55000052,129.81500244140625,129.9250030517578,129.54200744628906,14.701001167297363,16.98200035095215,12.343000411987305,1894.0,2127.0,1539.0,5560.0,167.0,-568.0,-352.0,-753.0,59.96999740600586,25.30000114440918
05/06/24 10:41:22,55000052,129.77101135253906,130.03900146484375,129.5120086669922,14.670001029968262,16.887001037597656,12.539000511169434,1889.0,2113.0,1559.0,5561.0,180.0,-570.0,-359.0,-749.0,59.939998626708984,25.30000114440918
05/06/24 10:41:29,55000052,130.01400756835938,130.33200073242188,129.82000732421875,14.653000831604004,16.881999969482422,12.338000297546387,1892.0,2120.0,1541.0,5553.0,165.0,-565.0,-361.0,-761.0,59.94999694824219,25.30000114440918
05/06/24 10:41:36,55000052,129.94900512695312,130.0290069580078,129.68600463867188,14.534000396728516,16.815000534057617,12.180000305175781,1875.0,2106.0,1519.0,5500.0,168.0,-572.0,-353.0,-757.0,59.959999084472656,25.30000114440918
05/06/24 10:41:43,55000052,129.9250030517578,129.97900390625,129.5120086669922,14.636000633239746,16.743000030517578,12.210000991821289,1885.0,2093.0,1518.0,5496.0,175.0,-570.0,-366.0,-761.0,59.939998626708984,25.30000114440918
05/06/24 10:41:50,55000052,129.85000610351562,129.9840087890625,129.48699951171875,14.641000747680664,16.810001373291016,12.140000343322754,1886.0,2103.0,1511.0,5500.0,159.0,-565.0,-355.0,-761.0,59.939998626708984,25.30000114440918
05/06/24 10:41:57,55000052,129.6959991455078,129.84500122070312,129.3140106201172,14.597001075744629,16.779001235961914,12.630001068115234,1879.0,2095.0,1570.0,5544.0,176.0,-569.0,-369.0,-762.0,59.93000030517578,25.30000114440918
05/06/24 10:42:04,55000052,129.42800903320312,129.58700561523438,129.1890106201172,14.611001014709473,16.85300064086914,12.530000686645508,1877.0,2103.0,1548.0,5528.0,164.0,-560.0,-363.0,-759.0,59.939998626708984,25.399999618530273
