ReadingDate,SerialNumber,PhaseA_voltage,PhaseB_voltage,PhaseC_voltage,PhaseA_current,PhaseB_current,PhaseC_current,PhaseA_activePower,PhaseB_activePower,PhaseC_activePower,PhaseABC_activePower,PhaseA_reactivePower,PhaseB_reactivePower,PhaseC_reactivePower,PhaseABC_reactivePower,LineFrequency,MeterTemperature
04/06/24 16:28:05,55000052,130.0340118408203,130.24700927734375,129.77999877929688,14.133000373840332,17.09600067138672,11.980000495910645,1474.0,2141.0,1474.0,5441.0,131.0,-587.0,-450.0,-906.0,60.04999923706055,26.0
04/06/24 16:28:17,55000052,130.0830078125,130.14801025390625,129.95401000976562,14.074000358581543,17.060001373291016,11.817000389099121,1453.0,2137.0,1453.0,5407.0,125.0,-580.0,-452.0,-907.0,60.05999755859375,26.0
04/06/24 16:28:29,55000052,130.10301208496094,130.1580047607422,129.875,13.981000900268555,17.154001235961914,11.874000549316406,1465.0,2147.0,1465.0,5417.0,126.0,-588.0,-439.0,-901.0,60.04999923706055,26.0
04/06/24 16:28:42,55000052,130.10301208496094,130.1580047607422,129.89500427246094,14.148000717163086,17.158000946044922,12.153000831604004,1498.0,2151.0,1498.0,5476.0,128.0,-578.0,-457.0,-907.0,60.03999710083008,26.0
04/06/24 16:29:05,55000052,129.92001342773438,129.99400329589844,129.71600341796875,14.094000816345215,17.084001541137695,11.8100004196167,1451.0,2137.0,1451.0,5405.0,129.0,-580.0,-451.0,-902.0,60.029998779296875,26.0
04/06/24 16:29:17,55000052,129.99900817871094,130.2080078125,129.81500244140625,13.969000816345215,16.951000213623047,11.818000793457031,1453.0,2121.0,1453.0,5377.0,128.0,-583.0,-449.0,-904.0,60.02000045776367,26.0
04/06/24 16:29:29,55000052,130.0240020751953,130.0830078125,129.76600646972656,13.781001091003418,16.98200035095215,11.738000869750977,1447.0,2124.0,1447.0,5350.0,119.0,-587.0,-439.0,-907.0,60.03999710083008,26.0
04/06/24 16:29:41,55000052,129.8350067138672,129.96900939941406,129.63101196289062,13.975000381469727,17.211000442504883,11.869000434875488,1459.0,2149.0,1459.0,5408.0,119.0,-585.0,-445.0,-911.0,60.02000045776367,26.0
04/06/24 16:29:53,55000052,129.9340057373047,130.0290069580078,129.63600158691406,14.117000579833984,17.31800079345703,11.744000434875488,1445.0,2166.0,1445.0,5432.0,121.0,-588.0,-442.0,-909.0,60.0,26.0
04/06/24 16:30:05,55000052,129.95899963378906,130.0590057373047,129.71099853515625,13.99000072479248,17.12200164794922,11.836000442504883,1460.0,2143.0,1460.0,5409.0,121.0,-584.0,-435.0,-898.0,60.0,26.100000381469727
04/06/24 16:30:17,55000052,129.8350067138672,130.0240020751953,129.64601135253906,14.010000228881836,17.06100082397461,11.76200008392334,1446.0,2132.0,1446.0,5383.0,122.0,-585.0,-440.0,-903.0,60.0,26.100000381469727
04/06/24 16:30:29,55000052,130.06900024414062,130.07400512695312,129.84500122070312,14.02500057220459,17.101001739501953,11.846000671386719,1460.0,2137.0,1460.0,5407.0,126.0,-589.0,-436.0,-899.0,60.0099983215332,26.100000381469727
04/06/24 16:30:41,55000052,129.989013671875,130.0780029296875,129.69100952148438,14.178000450134277,17.260000228881836,12.076000213623047,1486.0,2159.0,1486.0,5473.0,123.0,-583.0,-441.0,-901.0,60.02000045776367,26.100000381469727
04/06/24 16:30:53,55000052,129.64100646972656,129.72601318359375,129.42300415039062,25.93000030517578,29.1460018157959,23.48200035095215,2968.0,3684.0,2968.0,9702.0,1411.0,835.0,605.0,2851.0,60.0099983215332,26.100000381469727
04/06/24 16:31:05,55000052,129.77101135253906,129.885009765625,129.53201293945312,26.56100082397461,29.845001220703125,24.123001098632812,3052.0,3776.0,3052.0,9962.0,1427.0,852.0,611.0,2890.0,60.0099983215332,26.100000381469727
04/06/24 16:31:17,55000052,129.71600341796875,129.8000030517578,129.43800354003906,26.408000946044922,29.718002319335938,24.010000228881836,3036.0,3756.0,3036.0,9905.0,1419.0,844.0,607.0,2870.0,60.0,26.100000381469727
04/06/24 16:31:29,55000052,129.8350067138672,129.8350067138672,129.5170135498047,25.979001998901367,29.141000747680664,23.43000030517578,2960.0,3683.0,2960.0,9701.0,1413.0,834.0,614.0,2861.0,59.98999786376953,26.100000381469727
04/06/24 16:31:41,55000052,129.89500427246094,129.90499877929688,129.61199951171875,25.98900032043457,29.246002197265625,23.452001571655273,2964.0,3701.0,2964.0,9724.0,1422.0,830.0,625.0,2877.0,60.0,26.100000381469727
04/06/24 16:31:53,55000052,129.8300018310547,129.8800048828125,129.53700256347656,26.00200080871582,29.273000717163086,23.654001235961914,2990.0,3704.0,2990.0,9753.0,1420.0,831.0,617.0,2868.0,60.0,26.100000381469727
04/06/24 16:32:05,55000052,129.8050079345703,129.885009765625,129.53201293945312,26.156002044677734,29.400001525878906,23.836000442504883,3013.0,3721.0,3013.0,9812.0,1426.0,825.0,617.0,2868.0,59.98999786376953,26.100000381469727
04/06/24 16:32:17,55000052,129.81500244140625,129.8100128173828,129.54200744628906,26.202001571655273,29.41600227355957,23.8960018157959,3024.0,3722.0,3024.0,9826.0,1433.0,827.0,603.0,2863.0,59.97999954223633,26.100000381469727
04/06/24 16:32:29,55000052,130.33200073242188,130.24700927734375,129.885009765625,14.385000228881836,17.452001571655273,12.418000221252441,1474.0,2131.0,1474.0,5410.0,117.0,-581.0,-448.0,-912.0,59.96999740600586,26.100000381469727
04/06/24 16:32:41,55000052,129.99400329589844,130.0540008544922,129.67100524902344,14.194000244140625,17.237001419067383,12.293000221252441,1516.0,2158.0,1516.0,5509.0,124.0,-586.0,-442.0,-904.0,59.96999740600586,26.100000381469727
04/06/24 16:32:53,55000052,130.11300659179688,130.1630096435547,129.75601196289062,13.950000762939453,16.93600082397461,12.125000953674316,1489.0,2118.0,1489.0,5408.0,131.0,-586.0,-455.0,-910.0,60.0,26.100000381469727
04/06/24 16:33:05,55000052,130.0830078125,130.14300537109375,129.8000030517578,13.971000671386719,16.970001220703125,11.848000526428223,1456.0,2126.0,1456.0,5386.0,128.0,-581.0,-450.0,-903.0,59.97999954223633,26.100000381469727
04/06/24 16:33:18,55000052,130.0640106201172,130.0590057373047,129.8100128173828,13.869000434875488,16.94900131225586,11.772000312805176,1449.0,2120.0,1449.0,5359.0,121.0,-583.0,-440.0,-902.0,59.959999084472656,26.100000381469727
04/06/24 16:33:30,55000052,130.4459991455078,130.4910125732422,130.07400512695312,13.807001113891602,16.87200164794922,11.785000801086426,1453.0,2115.0,1453.0,5354.0,123.0,-592.0,-446.0,-915.0,60.02000045776367,26.100000381469727
04/06/24 16:33:42,55000052,130.27200317382812,130.27700805664062,130.04901123046875,13.907000541687012,16.99700164794922,11.886000633239746,1464.0,2131.0,1464.0,5394.0,113.0,-579.0,-448.0,-914.0,60.02000045776367,26.100000381469727
04/06/24 16:33:54,55000052,130.32200622558594,130.31700134277344,130.00401306152344,13.88900089263916,16.907001495361328,11.793000221252441,1450.0,2118.0,1450.0,5365.0,115.0,-582.0,-447.0,-914.0,60.0,26.100000381469727
04/06/24 16:34:06,55000052,130.27200317382812,130.23699951171875,129.94900512695312,13.833000183105469,16.893001556396484,11.745000839233398,1447.0,2116.0,1447.0,5354.0,114.0,-580.0,-439.0,-905.0,59.97999954223633,26.100000381469727
04/06/24 16:34:18,55000052,130.3570098876953,130.3570098876953,129.99400329589844,13.723000526428223,16.718000411987305,11.690000534057617,1438.0,2092.0,1438.0,5305.0,124.0,-584.0,-448.0,-908.0,59.96999740600586,26.100000381469727
04/06/24 16:34:30,55000052,130.1280059814453,130.2320098876953,129.86000061035156,13.749000549316406,16.716001510620117,11.77400016784668,1443.0,2093.0,1443.0,5314.0,116.0,-575.0,-454.0,-913.0,59.97999954223633,26.100000381469727
04/06/24 16:34:42,55000052,130.04901123046875,130.1330108642578,129.82501220703125,13.86500072479248,16.922000885009766,11.87700080871582,1464.0,2119.0,1464.0,5375.0,122.0,-584.0,-440.0,-902.0,59.959999084472656,26.100000381469727
04/06/24 16:34:54,55000052,130.17300415039062,130.2030029296875,129.84500122070312,13.94800090789795,16.868000030517578,11.892000198364258,1461.0,2109.0,1461.0,5371.0,130.0,-583.0,-452.0,-905.0,59.98999786376953,26.100000381469727
04/06/24 16:35:06,55000052,130.21800231933594,130.2519989013672,129.90499877929688,13.946001052856445,16.878000259399414,11.831000328063965,1454.0,2113.0,1454.0,5369.0,128.0,-580.0,-454.0,-906.0,60.0,26.100000381469727
04/06/24 16:35:18,55000052,130.09800720214844,130.14300537109375,129.8350067138672,14.008000373840332,16.929000854492188,11.8100004196167,1450.0,2117.0,1450.0,5374.0,126.0,-581.0,-454.0,-909.0,60.0,26.100000381469727
04/06/24 16:35:30,55000052,129.8000030517578,129.82000732421875,129.47300720214844,25.250001907348633,28.41200065612793,22.854001998901367,2885.0,3587.0,2885.0,9427.0,1409.0,832.0,610.0,2851.0,59.97999954223633,26.100000381469727
04/06/24 16:35:42,55000052,129.4630126953125,129.54200744628906,129.21400451660156,26.655000686645508,29.94700050354004,24.30500030517578,3074.0,3781.0,3074.0,9996.0,1423.0,832.0,610.0,2865.0,59.959999084472656,26.100000381469727
04/06/24 16:35:54,55000052,129.64100646972656,129.6269989013672,129.4530029296875,26.566001892089844,29.952001571655273,24.293001174926758,3077.0,3783.0,3077.0,9994.0,1412.0,851.0,616.0,2879.0,59.959999084472656,26.100000381469727
04/06/24 16:36:06,55000052,129.64601135253906,129.72100830078125,129.52700805664062,26.15300178527832,29.3330020904541,23.73400115966797,3001.0,3704.0,3001.0,9777.0,1420.0,832.0,613.0,2865.0,59.98999786376953,26.0
04/06/24 16:36:18,55000052,129.5570068359375,129.5970001220703,129.5120086669922,25.88300132751465,28.990001678466797,23.479001998901367,2966.0,3657.0,2966.0,9659.0,1414.0,832.0,602.0,2848.0,59.96999740600586,26.0
04/06/24 16:36:30,55000052,129.71099853515625,129.6959991455078,129.63101196289062,25.819002151489258,29.04100227355957,23.378000259399414,2956.0,3668.0,2956.0,9657.0,1410.0,834.0,620.0,2864.0,59.97999954223633,26.0
04/06/24 16:36:42,55000052,129.69100952148438,129.8000030517578,129.64601135253906,26.187002182006836,29.381000518798828,23.812000274658203,3014.0,3713.0,3014.0,9808.0,1420.0,835.0,624.0,2879.0,59.97999954223633,26.0
04/06/24 16:36:54,55000052,129.7010040283203,129.8800048828125,129.63101196289062,26.410001754760742,29.58100128173828,23.774002075195312,3010.0,3739.0,3010.0,9864.0,1419.0,847.0,617.0,2883.0,59.96999740600586,26.0
04/06/24 16:37:07,55000052,129.656005859375,129.79000854492188,129.61199951171875,26.19700050354004,29.410001754760742,23.751001358032227,3003.0,3718.0,3003.0,9803.0,1421.0,831.0,626.0,2878.0,59.96999740600586,26.100000381469727
04/06/24 16:37:19,55000052,130.0830078125,130.32200622558594,130.00401306152344,13.930000305175781,16.863000869750977,12.148000717163086,1489.0,2114.0,1489.0,5402.0,124.0,-576.0,-462.0,-914.0,59.96999740600586,26.100000381469727
04/06/24 16:37:31,55000052,130.09300231933594,130.09300231933594,130.07400512695312,13.949000358581543,17.042001724243164,11.893000602722168,1467.0,2134.0,1467.0,5403.0,123.0,-582.0,-440.0,-899.0,59.97999954223633,26.100000381469727
04/06/24 16:37:43,55000052,130.09800720214844,130.06900024414062,129.86000061035156,13.996000289916992,16.975000381469727,12.166000366210938,1501.0,2120.0,1501.0,5428.0,129.0,-582.0,-454.0,-907.0,59.97999954223633,26.100000381469727
04/06/24 16:37:55,55000052,130.0780029296875,130.0780029296875,129.75601196289062,14.034000396728516,16.966001510620117,11.755000114440918,1444.0,2125.0,1444.0,5384.0,123.0,-573.0,-446.0,-896.0,59.959999084472656,26.100000381469727
04/06/24 16:38:07,55000052,130.33700561523438,130.406005859375,129.90000915527344,13.925000190734863,16.91900062561035,11.837000846862793,1458.0,2119.0,1458.0,5378.0,128.0,-585.0,-449.0,-906.0,59.96999740600586,26.0
04/06/24 16:38:19,55000052,130.1330108642578,130.11801147460938,129.68600463867188,14.01400089263916,17.08500099182129,11.970000267028809,1474.0,2143.0,1474.0,5429.0,119.0,-570.0,-454.0,-905.0,59.94999694824219,26.0
04/06/24 16:38:31,55000052,130.3570098876953,130.2620086669922,129.88999938964844,13.872000694274902,16.822999954223633,11.744000434875488,1445.0,2105.0,1445.0,5345.0,128.0,-584.0,-450.0,-906.0,59.96999740600586,26.0
04/06/24 16:38:43,55000052,130.2270050048828,130.0780029296875,129.78500366210938,13.861001014709473,16.928001403808594,11.668000221252441,1437.0,2118.0,1437.0,5346.0,117.0,-578.0,-441.0,-902.0,59.959999084472656,26.0
04/06/24 16:38:55,55000052,130.14300537109375,130.07400512695312,129.71099853515625,13.969000816345215,16.85500144958496,11.784000396728516,1448.0,2105.0,1448.0,5357.0,126.0,-580.0,-448.0,-902.0,59.97999954223633,26.0
04/06/24 16:39:07,55000052,130.1230010986328,130.09800720214844,129.656005859375,13.882000923156738,16.82000160217285,11.640000343322754,1430.0,2104.0,1430.0,5329.0,110.0,-573.0,-442.0,-905.0,59.94999694824219,26.100000381469727
04/06/24 16:39:19,55000052,130.0340118408203,129.90000915527344,129.57200622558594,13.890000343322754,16.790000915527344,11.937000274658203,1464.0,2100.0,1464.0,5356.0,126.0,-573.0,-454.0,-901.0,59.939998626708984,26.100000381469727
04/06/24 16:39:31,55000052,130.09800720214844,130.1330108642578,129.9340057373047,13.838000297546387,16.898000717163086,11.768000602722168,1448.0,2113.0,1448.0,5351.0,126.0,-585.0,-446.0,-905.0,59.94999694824219,26.100000381469727
04/06/24 16:39:43,55000052,130.3470001220703,130.2270050048828,130.11801147460938,13.802000999450684,16.780000686645508,11.693000793457031,1441.0,2103.0,1441.0,5332.0,113.0,-570.0,-447.0,-904.0,59.97999954223633,26.100000381469727
04/06/24 16:39:55,55000052,130.21800231933594,130.10301208496094,129.95899963378906,13.964000701904297,17.020999908447266,12.005000114440918,1481.0,2132.0,1481.0,5418.0,119.0,-576.0,-444.0,-901.0,59.97999954223633,26.100000381469727
04/06/24 16:40:07,55000052,130.2570037841797,130.09300231933594,130.01400756835938,14.088000297546387,16.975000381469727,11.971000671386719,1477.0,2126.0,1477.0,5425.0,126.0,-575.0,-451.0,-900.0,59.94999694824219,26.100000381469727
04/06/24 16:40:19,55000052,129.99400329589844,129.85000610351562,129.82000732421875,26.11600112915039,29.177001953125,23.531002044677734,2979.0,3696.0,2979.0,9750.0,1435.0,826.0,637.0,2898.0,59.959999084472656,26.100000381469727
04/06/24 16:40:31,55000052,129.95401000976562,129.9290008544922,129.92001342773438,26.737001419067383,29.852001190185547,24.024002075195312,3042.0,3778.0,3042.0,9980.0,1443.0,849.0,640.0,2932.0,59.939998626708984,26.100000381469727
04/06/24 16:40:43,55000052,129.989013671875,129.8300018310547,129.92001342773438,26.57900047302246,29.565000534057617,23.98000144958496,3035.0,3741.0,3035.0,9913.0,1443.0,843.0,636.0,2922.0,59.93000030517578,26.100000381469727
04/06/24 16:40:55,55000052,130.19300842285156,130.0340118408203,129.90000915527344,26.389001846313477,29.21900177001953,23.636001586914062,2995.0,3701.0,2995.0,9810.0,1438.0,842.0,641.0,2921.0,59.939998626708984,26.100000381469727
04/06/24 16:41:07,55000052,130.0880126953125,129.989013671875,129.91500854492188,25.979001998901367,28.979001998901367,23.273000717163086,2943.0,3668.0,2943.0,9670.0,1431.0,825.0,638.0,2894.0,59.94999694824219,26.100000381469727
04/06/24 16:41:19,55000052,130.13800048828125,130.0590057373047,129.885009765625,26.34800148010254,29.10300064086914,23.282001495361328,2948.0,3681.0,2948.0,9750.0,1413.0,836.0,637.0,2886.0,59.939998626708984,26.100000381469727
04/06/24 16:41:32,55000052,129.91500854492188,129.81500244140625,129.82000732421875,26.36600112915039,29.363000869750977,23.59600067138672,2987.0,3713.0,2987.0,9813.0,1426.0,840.0,622.0,2888.0,59.94999694824219,26.100000381469727
04/06/24 16:41:44,55000052,130.32200622558594,130.17300415039062,130.09300231933594,13.993000984191895,17.052000045776367,11.881000518798828,1467.0,2136.0,1467.0,5414.0,116.0,-583.0,-441.0,-908.0,59.97999954223633,26.100000381469727
04/06/24 16:41:56,55000052,130.27700805664062,130.27700805664062,130.0540008544922,14.020000457763672,16.939001083374023,11.871000289916992,1463.0,2126.0,1463.0,5403.0,120.0,-574.0,-455.0,-909.0,59.959999084472656,26.100000381469727
04/06/24 16:42:08,55000052,130.4510040283203,130.2519989013672,130.2519989013672,13.800000190734863,16.825000762939453,11.797000885009766,1460.0,2109.0,1460.0,5358.0,105.0,-575.0,-442.0,-912.0,59.96999740600586,26.100000381469727
